productID,productName,supplierID,categoryID,unitPrice
651348,Product651348,25,221,43
651349,Product651349,13,444,68
651350,Product651350,2,272,156
651351,Product651351,29,348,23
651352,Product651352,16,156,73
651353,Product651353,21,244,28
651354,Product651354,17,146,81
651355,Product651355,6,270,93
651356,Product651356,7,194,40
651357,Product651357,5,304,50
651358,Product651358,12,409,196
651359,Product651359,28,489,197
651360,Product651360,24,98,160
651361,Product651361,9,76,23
651362,Product651362,10,394,77
651363,Product651363,21,98,47
651364,Product651364,14,334,12
651365,Product651365,29,180,165
651366,Product651366,14,462,81
651367,Product651367,26,5,177
651368,Product651368,20,35,43
651369,Product651369,15,364,161
651370,Product651370,10,346,89
651371,Product651371,1,363,107
651372,Product651372,8,231,165
651373,Product651373,27,439,159
651374,Product651374,29,301,97
651375,Product651375,18,393,128
651376,Product651376,16,331,19
651377,Product651377,11,300,169
651378,Product651378,21,296,77
651379,Product651379,9,228,125
651380,Product651380,9,138,75
651381,Product651381,3,57,192
651382,Product651382,27,224,177
651383,Product651383,5,162,64
651384,Product651384,28,158,108
651385,Product651385,16,393,165
651386,Product651386,29,97,114
651387,Product651387,21,359,17
651388,Product651388,21,193,152
651389,Product651389,17,341,87
651390,Product651390,22,414,17
651391,Product651391,11,242,123
651392,Product651392,29,94,105
651393,Product651393,16,334,45
651394,Product651394,4,348,66
651395,Product651395,20,453,104
651396,Product651396,7,39,13
651397,Product651397,3,251,147
651398,Product651398,27,164,199
651399,Product651399,6,136,189
651400,Product651400,17,15,128
651401,Product651401,25,191,55
651402,Product651402,25,167,56
651403,Product651403,15,264,138
651404,Product651404,16,77,99
651405,Product651405,4,207,51
651406,Product651406,3,136,63
651407,Product651407,20,282,68
651408,Product651408,19,347,87
651409,Product651409,21,393,35
651410,Product651410,28,470,68
651411,Product651411,20,16,155
651412,Product651412,29,407,100
651413,Product651413,2,490,154
651414,Product651414,20,248,44
651415,Product651415,26,443,190
651416,Product651416,9,114,119
651417,Product651417,22,161,23
651418,Product651418,20,248,122
651419,Product651419,19,369,57
651420,Product651420,19,259,2
651421,Product651421,15,306,168
651422,Product651422,22,367,150
651423,Product651423,22,39,165
651424,Product651424,9,292,159
651425,Product651425,14,313,195
651426,Product651426,18,456,57
651427,Product651427,23,291,97
651428,Product651428,5,337,35
651429,Product651429,28,186,115
651430,Product651430,29,8,159
651431,Product651431,16,233,163
651432,Product651432,11,369,77
651433,Product651433,29,294,142
651434,Product651434,14,42,118
651435,Product651435,14,256,58
651436,Product651436,28,319,33
651437,Product651437,29,48,162
651438,Product651438,23,340,128
651439,Product651439,18,79,91
651440,Product651440,2,116,122
651441,Product651441,8,482,34
651442,Product651442,21,398,15
651443,Product651443,20,488,162
651444,Product651444,16,499,51
651445,Product651445,10,366,182
651446,Product651446,27,341,196
651447,Product651447,10,37,92
651448,Product651448,24,85,107
651449,Product651449,18,484,44
651450,Product651450,22,341,131
651451,Product651451,20,305,1
651452,Product651452,1,324,73
651453,Product651453,2,314,2
651454,Product651454,11,356,53
651455,Product651455,18,75,196
651456,Product651456,8,80,89
651457,Product651457,17,83,146
651458,Product651458,15,391,154
651459,Product651459,26,106,158
651460,Product651460,8,368,90
651461,Product651461,21,235,172
651462,Product651462,6,222,55
651463,Product651463,19,401,185
651464,Product651464,25,128,62
651465,Product651465,11,127,141
651466,Product651466,23,309,99
651467,Product651467,29,1,113
651468,Product651468,24,152,134
651469,Product651469,23,434,45
651470,Product651470,5,164,168
651471,Product651471,7,77,104
651472,Product651472,25,77,195
651473,Product651473,27,217,188
651474,Product651474,25,3,17
651475,Product651475,19,490,166
651476,Product651476,3,195,11
651477,Product651477,3,409,87
651478,Product651478,19,408,54
651479,Product651479,3,40,72
651480,Product651480,9,31,192
651481,Product651481,13,204,11
651482,Product651482,22,470,49
651483,Product651483,5,220,146
651484,Product651484,9,488,157
651485,Product651485,22,202,1
651486,Product651486,10,12,64
651487,Product651487,25,470,83
651488,Product651488,27,392,188
651489,Product651489,6,43,9
651490,Product651490,10,144,179
651491,Product651491,4,242,6
651492,Product651492,28,83,35
651493,Product651493,2,115,73
651494,Product651494,23,324,17
651495,Product651495,21,294,60
651496,Product651496,16,54,15
651497,Product651497,13,243,59
651498,Product651498,9,473,49
651499,Product651499,17,197,48
651500,Product651500,23,307,65
651501,Product651501,5,475,16
651502,Product651502,5,397,10
651503,Product651503,10,35,119
651504,Product651504,26,440,128
651505,Product651505,12,98,79
651506,Product651506,25,238,58
651507,Product651507,12,268,145
651508,Product651508,24,279,139
651509,Product651509,14,189,61
651510,Product651510,23,227,191
651511,Product651511,3,286,85
651512,Product651512,15,192,2
651513,Product651513,12,440,105
651514,Product651514,16,10,145
651515,Product651515,24,453,17
651516,Product651516,12,21,77
651517,Product651517,27,121,118
651518,Product651518,28,154,175
651519,Product651519,24,209,39
651520,Product651520,27,487,139
651521,Product651521,15,354,9
651522,Product651522,14,134,97
651523,Product651523,18,181,143
651524,Product651524,28,250,140
651525,Product651525,14,479,73
651526,Product651526,17,297,175
651527,Product651527,27,260,149
651528,Product651528,27,349,24
651529,Product651529,11,205,21
651530,Product651530,2,121,60
651531,Product651531,6,262,159
651532,Product651532,28,285,163
651533,Product651533,20,44,53
651534,Product651534,8,301,80
651535,Product651535,15,443,32
651536,Product651536,27,98,50
651537,Product651537,27,121,56
651538,Product651538,7,470,180
651539,Product651539,27,111,131
651540,Product651540,25,104,200
651541,Product651541,9,442,138
651542,Product651542,21,274,104
651543,Product651543,7,287,16
651544,Product651544,10,50,72
651545,Product651545,29,291,88
651546,Product651546,24,3,68
651547,Product651547,16,185,62
651548,Product651548,4,42,183
651549,Product651549,3,83,91
651550,Product651550,25,295,196
651551,Product651551,8,432,21
651552,Product651552,16,260,102
651553,Product651553,2,364,115
651554,Product651554,16,285,68
651555,Product651555,6,359,140
651556,Product651556,13,492,120
651557,Product651557,9,320,15
651558,Product651558,29,178,32
651559,Product651559,6,262,187
651560,Product651560,22,201,170
651561,Product651561,15,145,15
651562,Product651562,18,167,102
651563,Product651563,29,40,31
651564,Product651564,20,132,69
651565,Product651565,14,284,101
651566,Product651566,20,490,23
651567,Product651567,26,83,87
651568,Product651568,28,320,120
651569,Product651569,21,27,39
651570,Product651570,20,285,81
651571,Product651571,19,339,41
651572,Product651572,13,402,143
651573,Product651573,13,245,124
651574,Product651574,28,358,103
651575,Product651575,8,372,22
651576,Product651576,7,147,145
651577,Product651577,28,225,191
651578,Product651578,24,381,80
651579,Product651579,16,69,152
651580,Product651580,17,41,150
651581,Product651581,16,11,195
651582,Product651582,20,498,94
651583,Product651583,2,6,177
651584,Product651584,17,424,23
651585,Product651585,25,371,104
651586,Product651586,22,82,31
651587,Product651587,16,53,64
651588,Product651588,3,424,32
651589,Product651589,2,78,168
651590,Product651590,4,488,42
651591,Product651591,11,300,175
651592,Product651592,11,3,162
651593,Product651593,5,204,186
651594,Product651594,11,294,91
651595,Product651595,17,21,168
651596,Product651596,20,183,63
651597,Product651597,21,423,51
651598,Product651598,29,79,78
651599,Product651599,5,447,59
651600,Product651600,7,52,124
651601,Product651601,17,86,78
651602,Product651602,6,98,191
651603,Product651603,9,405,127
651604,Product651604,5,469,188
651605,Product651605,15,333,39
651606,Product651606,12,368,150
651607,Product651607,4,114,117
651608,Product651608,8,66,11
651609,Product651609,11,139,30
651610,Product651610,27,341,125
651611,Product651611,5,149,41
651612,Product651612,2,463,125
651613,Product651613,7,18,8
651614,Product651614,26,258,17
651615,Product651615,24,169,28
651616,Product651616,28,164,4
651617,Product651617,13,153,195
651618,Product651618,20,167,100
651619,Product651619,27,391,134
651620,Product651620,29,369,10
651621,Product651621,19,22,143
651622,Product651622,9,275,165
651623,Product651623,12,138,129
651624,Product651624,3,24,91
651625,Product651625,15,412,40
651626,Product651626,28,159,2
651627,Product651627,14,177,128
651628,Product651628,22,476,18
651629,Product651629,15,475,20
651630,Product651630,18,435,28
651631,Product651631,22,24,150
651632,Product651632,29,188,147
651633,Product651633,23,426,84
651634,Product651634,22,102,169
651635,Product651635,7,411,187
651636,Product651636,21,469,173
651637,Product651637,3,293,107
651638,Product651638,24,90,52
651639,Product651639,11,442,164
651640,Product651640,9,455,122
651641,Product651641,24,213,63
651642,Product651642,21,80,57
651643,Product651643,17,435,49
651644,Product651644,19,233,57
651645,Product651645,12,492,121
651646,Product651646,11,166,47
651647,Product651647,24,357,126
651648,Product651648,29,272,93
651649,Product651649,22,230,26
651650,Product651650,27,487,167
651651,Product651651,10,429,54
651652,Product651652,23,252,187
651653,Product651653,10,131,137
651654,Product651654,6,78,62
651655,Product651655,12,397,195
651656,Product651656,10,169,58
651657,Product651657,28,94,175
651658,Product651658,29,343,148
651659,Product651659,21,247,32
651660,Product651660,14,335,107
651661,Product651661,19,125,74
651662,Product651662,21,188,137
651663,Product651663,19,256,49
651664,Product651664,21,232,186
651665,Product651665,7,499,190
651666,Product651666,23,89,141
651667,Product651667,24,365,190
651668,Product651668,20,280,8
651669,Product651669,21,17,106
651670,Product651670,8,423,103
651671,Product651671,27,418,160
651672,Product651672,2,171,169
651673,Product651673,14,458,175
651674,Product651674,25,192,170
651675,Product651675,22,91,178
651676,Product651676,17,449,192
651677,Product651677,20,398,128
651678,Product651678,14,220,148
651679,Product651679,2,317,182
651680,Product651680,7,339,104
651681,Product651681,17,47,109
651682,Product651682,17,264,172
651683,Product651683,7,485,145
651684,Product651684,19,1,91
651685,Product651685,4,410,87
651686,Product651686,8,472,47
651687,Product651687,27,144,118
651688,Product651688,11,303,54
651689,Product651689,8,163,1
651690,Product651690,16,297,113
651691,Product651691,27,199,39
651692,Product651692,26,393,123
651693,Product651693,7,54,83
651694,Product651694,7,315,57
651695,Product651695,5,184,93
651696,Product651696,25,434,62
651697,Product651697,8,452,189
651698,Product651698,17,236,5
651699,Product651699,18,92,127
651700,Product651700,20,6,45
651701,Product651701,3,486,38
651702,Product651702,29,304,86
651703,Product651703,4,231,111
651704,Product651704,16,145,45
651705,Product651705,4,88,77
651706,Product651706,7,378,27
651707,Product651707,16,113,200
651708,Product651708,13,274,129
651709,Product651709,21,349,34
651710,Product651710,6,268,139
651711,Product651711,18,194,199
651712,Product651712,14,444,149
651713,Product651713,1,130,130
651714,Product651714,9,438,39
651715,Product651715,15,185,76
651716,Product651716,4,223,122
651717,Product651717,8,432,96
651718,Product651718,9,58,156
651719,Product651719,27,11,99
651720,Product651720,27,108,69
651721,Product651721,5,129,104
651722,Product651722,6,374,149
651723,Product651723,14,398,74
651724,Product651724,5,400,10
651725,Product651725,17,143,76
651726,Product651726,24,28,71
651727,Product651727,19,146,155
651728,Product651728,4,83,25
651729,Product651729,6,305,170
651730,Product651730,4,61,111
651731,Product651731,4,354,1
651732,Product651732,6,392,40
651733,Product651733,6,247,150
651734,Product651734,12,56,1
651735,Product651735,16,275,141
651736,Product651736,17,90,152
651737,Product651737,12,132,7
651738,Product651738,29,427,100
651739,Product651739,18,451,2
651740,Product651740,27,145,180
651741,Product651741,15,390,176
651742,Product651742,15,181,104
651743,Product651743,17,476,187
651744,Product651744,16,289,174
651745,Product651745,26,375,138
651746,Product651746,22,78,10
651747,Product651747,28,206,181
651748,Product651748,29,464,51
651749,Product651749,21,443,94
651750,Product651750,27,422,155
651751,Product651751,24,287,157
651752,Product651752,8,325,158
651753,Product651753,2,490,13
651754,Product651754,18,260,75
651755,Product651755,19,348,132
651756,Product651756,19,171,112
651757,Product651757,2,242,146
651758,Product651758,26,388,8
651759,Product651759,15,346,103
651760,Product651760,23,168,152
651761,Product651761,26,93,82
651762,Product651762,10,55,170
651763,Product651763,12,37,129
651764,Product651764,17,346,44
651765,Product651765,13,129,124
651766,Product651766,25,465,8
651767,Product651767,4,111,42
651768,Product651768,24,444,46
651769,Product651769,15,145,92
651770,Product651770,24,2,177
651771,Product651771,16,297,110
651772,Product651772,4,299,126
651773,Product651773,12,430,89
651774,Product651774,2,268,165
651775,Product651775,12,43,112
651776,Product651776,26,269,9
651777,Product651777,18,70,134
651778,Product651778,21,207,54
651779,Product651779,5,11,41
651780,Product651780,22,27,71
651781,Product651781,1,83,114
651782,Product651782,1,369,89
651783,Product651783,17,470,152
651784,Product651784,26,451,42
651785,Product651785,2,142,156
651786,Product651786,28,150,173
651787,Product651787,29,429,56
651788,Product651788,22,421,68
651789,Product651789,17,481,38
651790,Product651790,2,335,150
651791,Product651791,25,332,141
651792,Product651792,22,379,69
651793,Product651793,2,22,51
651794,Product651794,24,375,195
651795,Product651795,4,24,30
651796,Product651796,1,414,35
651797,Product651797,9,258,76
651798,Product651798,23,435,11
651799,Product651799,3,262,94
651800,Product651800,26,295,181
651801,Product651801,21,450,128
651802,Product651802,5,144,43
651803,Product651803,6,392,158
651804,Product651804,14,464,156
